MN;;;0212;State Representative District 13A;13A;9901;WRITE-IN**;;;WI;26;26;15;0.11;14149
MN;;;0213;State Representative District 13B;13B;0301;TIM O'DRISCOLL;;;R;21;21;11284;97.48;11576
MN;;;0213;State Representative District 13B;13B;9901;WRITE-IN**;;;WI;21;21;292;2.52;11576
MN;;;0214;State Representative District 14A;14A;0301;TAMA THEIS;;;R;16;16;7292;54.90;13282
MN;;;0214;State Representative District 14A;14A;0401;DAN WOLGAMOTT;;;DFL;16;16;5972;44.96;13282
MN;;;0214;State Representative District 14A;14A;9901;WRITE-IN**;;;WI;16;16;18;0.14;13282
MN;;;0215;State Representative District 14B;14B;0301;JIM KNOBLACH;;;R;20;20;5674;50.15;11314
MN;;;0215;State Representative District 14B;14B;0401;ZACHARY "ZACH" DORHOLT;;;DFL;20;20;5605;49.54;11314
MN;;;0215;State Representative District 14B;14B;9901;WRITE-IN**;;;WI;20;20;35;0.31;11314
MN;;;0216;State Representative District 15A;15A;0301;SONDRA ERICKSON;;;R;37;37;8348;63.01;13249
MN;;;0216;State Representative District 15A;15A;0401;JAMES RITTENOUR;;;DFL;37;37;4876;36.80;13249
MN;;;0216;State Representative District 15A;15A;9901;WRITE-IN**;;;WI;37;37;25;0.19;13249
MN;;;0217;State Representative District 15B;15B;0301;JIM NEWBERGER;;;R;26;26;9166;63.93;14337
MN;;;0217;State Representative District 15B;15B;0401;BRIAN JOHNSON;;;DFL;26;26;5154;35.95;14337
MN;;;0217;State Representative District 15B;15B;9901;WRITE-IN**;;;WI;26;26;17;0.12;14337
MN;;;0218;State Representative District 16A;16A;0301;CHRIS SWEDZINSKI;;;R;86;86;8642;61.72;14002
MN;;;0218;State Representative District 16A;16A;0401;LAURIE DRIESSEN;;;DFL;86;86;5355;38.24;14002
MN;;;0218;State Representative District 16A;16A;9901;WRITE-IN**;;;WI;86;86;5;0.04;14002
MN;;;0219;State Representative District 16B;16B;0301;PAUL TORKELSON;;;R;68;68;9053;64.94;13941
MN;;;0219;State Representative District 16B;16B;0401;JAMES KANNE;;;DFL;68;68;4872;34.95;13941
MN;;;0219;State Representative District 16B;16B;9901;WRITE-IN**;;;WI;68;68;16;0.11;13941
MN;;;0220;State Representative District 17A;17A;0301;TIM MILLER;;;R;94;94;8453;55.37;15267
MN;;;0220;State Representative District 17A;17A;0401;ANDREW FALK;;;DFL;94;94;6789;44.47;15267
MN;;;0220;State Representative District 17A;17A;9901;WRITE-IN**;;;WI;94;94;25;0.16;15267
MN;;;0221;State Representative District 17B;17B;0301;DAVE BAKER;;;R;40;40;7807;50.66;15410
MN;;;0221;State Representative District 17B;17B;0401;MARY SAWATZKY;;;DFL;40;40;7593;49.27;15410
MN;;;0221;State Representative District 17B;17B;9901;WRITE-IN**;;;WI;40;40;10;0.06;15410
MN;;;0222;State Representative District 18A;18A;0301;DEAN URDAHL;;;R;37;37;9965;67.22;14825
MN;;;0222;State Representative District 18A;18A;0401;STEVEN SCHIROO;;;DFL;37;37;4808;32.43;14825
MN;;;0222;State Representative District 18A;18A;9901;WRITE-IN**;;;WI;37;37;52;0.35;14825
MN;;;0223;State Representative District 18B;18B;0301;GLENN H. GRUENHAGEN;;;R;48;48;8801;63.94;13765
MN;;;0223;State Representative District 18B;18B;0401;JOHN LIPKE;;;DFL;48;48;4939;35.88;13765
MN;;;0223;State Representative District 18B;18B;9901;WRITE-IN**;;;WI;48;48;25;0.18;13765
MN;;;0224;State Representative District 19A;19A;0301;KIM SPEARS;;;R;38;38;6313;45.78;13791
MN;;;0224;State Representative District 19A;19A;0401;CLARK JOHNSON;;;DFL;38;38;7458;54.08;13791
MN;;;0224;State Representative District 19A;19A;9901;WRITE-IN**;;;WI;38;38;20;0.15;13791
MN;;;0225;State Representative District 19B;19B;0301;DAVE KRUSE;;;R;17;17;4905;43.87;11182
MN;;;0225;State Representative District 19B;19B;0401;JACK CONSIDINE;;;DFL;17;17;6258;55.96;11182
MN;;;0225;State Representative District 19B;19B;9901;WRITE-IN**;;;WI;17;17;19;0.17;11182
MN;;;0226;State Representative District 20A;20A;0301;BOB VOGEL;;;R;21;21;8836;64.29;13743
MN;;;0226;State Representative District 20A;20A;0401;THOMAS LOFGREN;;;DFL;21;21;4881;35.52;13743
MN;;;0226;State Representative District 20A;20A;9901;WRITE-IN**;;;WI;21;21;26;0.19;13743
MN;;;0227;State Representative District 20B;20B;0301;DAN MATEJCEK;;;R;25;25;5985;41.80;14318
MN;;;0227;State Representative District 20B;20B;0401;DAVID BLY;;;DFL;25;25;8300;57.97;14318
MN;;;0227;State Representative District 20B;20B;9901;WRITE-IN**;;;WI;25;25;33;0.23;14318
MN;;;0228;State Representative District 21A;21A;0301;TIM KELLY;;;R;33;33;9204;62.17;14805
MN;;;0228;State Representative District 21A;21A;0401;LYNN SCHOEN;;;DFL;33;33;5593;37.78;14805
MN;;;0228;State Representative District 21A;21A;9901;WRITE-IN**;;;WI;33;33;8;0.05;14805
MN;;;0229;State Representative District 21B;21B;0301;STEVE DRAZKOWSKI;;;R;54;54;9075;63.33;14329
MN;;;0229;State Representative District 21B;21B;0401;M.A. SCHNEIDER;;;DFL;54;54;5213;36.38;14329
MN;;;0229;State Representative District 21B;21B;9901;WRITE-IN**;;;WI;54;54;41;0.29;14329
MN;;;0230;State Representative District 22A;22A;0301;JOE SCHOMACKER;;;R;110;110;9779;66.71;14659
MN;;;0230;State Representative District 22A;22A;0401;DIANA SLYTER;;;DFL;110;110;4868;33.21;14659
MN;;;0230;State Representative District 22A;22A;9901;WRITE-IN**;;;WI;110;110;12;0.08;14659
MN;;;0231;State Representative District 22B;22B;0301;ROD HAMILTON;;;R;88;88;8243;66.19;12454
MN;;;0231;State Representative District 22B;22B;0401;CHERYL AVENEL-NAVARA;;;DFL;88;88;4200;33.72;12454
MN;;;0231;State Representative District 22B;22B;9901;WRITE-IN**;;;WI;88;88;11;0.09;12454
MN;;;0232;State Representative District 23A;23A;0301;BOB GUNTHER;;;R;88;88;9232;61.66;14973
MN;;;0232;State Representative District 23A;23A;0401;PAT BACON;;;DFL;88;88;5735;38.30;14973
MN;;;0232;State Representative District 23A;23A;9901;WRITE-IN**;;;WI;88;88;6;0.04;14973
MN;;;0233;State Representative District 23B;23B;0301;TONY CORNISH;;;R;57;57;11339;96.11;11798
MN;;;0233;State Representative District 23B;23B;9901;WRITE-IN**;;;WI;57;57;459;3.89;11798
MN;;;0234;State Representative District 24A;24A;0301;JOHN PETERSBURG;;;R;23;23;7202;54.73;13158
MN;;;0234;State Representative District 24A;24A;0401;BEVERLY CASHMAN;;;DFL;23;23;5949;45.21;13158
MN;;;0234;State Representative District 24A;24A;9901;WRITE-IN**;;;WI;23;23;7;0.05;13158
MN;;;0235;State Representative District 24B;24B;0301;BRIAN DANIELS;;;R;28;28;6163;50.85;12121
MN;;;0235;State Representative District 24B;24B;0401;PATTI FRITZ;;;DFL;28;28;5942;49.02;12121
MN;;;0235;State Representative District 24B;24B;9901;WRITE-IN**;;;WI;28;28;16;0.13;12121
MN;;;0236;State Representative District 25A;25A;0301;DUANE QUAM;;;R;25;25;10970;96.24;11399
MN;;;0236;State Representative District 25A;25A;9901;WRITE-IN**;;;WI;25;25;429;3.76;11399
MN;;;0237;State Representative District 25B;25B;0401;KIM NORTON;;;DFL;18;18;9844;94.91;10372
MN;;;0237;State Representative District 25B;25B;9901;WRITE-IN**;;;WI;18;18;528;5.09;10372
MN;;;0238;State Representative District 26A;26A;0301;BREANNA BLY;;;R;21;21;5050;44.67;11306
MN;;;0238;State Representative District 26A;26A;0401;TINA LIEBLING;;;DFL;21;21;6244;55.23;11306
MN;;;0238;State Representative District 26A;26A;9901;WRITE-IN**;;;WI;21;21;12;0.11;11306
MN;;;0239;State Representative District 26B;26B;0301;NELS T. PIERSON;;;R;31;31;9251;59.85;15458
MN;;;0239;State Representative District 26B;26B;0401;RICH WRIGHT;;;DFL;31;31;6188;40.03;15458
MN;;;0239;State Representative District 26B;26B;9901;WRITE-IN**;;;WI;31;31;19;0.12;15458
MN;;;0240;State Representative District 27A;27A;0201;THOMAS KEITH PRICE;;;IP;50;50;1066;6.93;15374
MN;;;0240;State Representative District 27A;27A;0301;PEGGY BENNETT;;;R;50;50;8155;53.04;15374
MN;;;0240;State Representative District 27A;27A;0401;SHANNON SAVICK;;;DFL;50;50;6139;39.93;15374
MN;;;0240;State Representative District 27A;27A;9901;WRITE-IN**;;;WI;50;50;14;0.09;15374
MN;;;0241;State Representative District 27B;27B;0301;DENNIS SCHMINKE;;;R;41;41;5501;45.80;12010
MN;;;0241;State Representative District 27B;27B;0401;JEANNE POPPE;;;DFL;41;41;6498;54.10;12010
MN;;;0241;State Representative District 27B;27B;9901;WRITE-IN**;;;WI;41;41;11;0.09;12010
MN;;;0242;State Representative District 28A;28A;0301;LYNAE HAHN;;;R;34;34;4307;37.10;11609
MN;;;0242;State Representative District 28A;28A;0401;GENE P PELOWSKI JR;;;DFL;34;34;7279;62.70;11609
MN;;;0242;State Representative District 28A;28A;9901;WRITE-IN**;;;WI;34;34;23;0.20;11609
MN;;;0243;State Representative District 28B;28B;0301;GREGORY M. DAVIDS;;;R;64;64;9013;55.88;16130
MN;;;0243;State Representative District 28B;28B;0401;JON PIEPER;;;DFL;64;64;7090;43.96;16130
MN;;;0243;State Representative District 28B;28B;9901;WRITE-IN**;;;WI;64;64;27;0.17;16130
MN;;;0244;State Representative District 29A;29A;0301;JOE MCDONALD;;;R;23;23;11839;96.80;12230
MN;;;0244;State Representative District 29A;29A;9901;WRITE-IN**;;;WI;23;23;391;3.20;12230
MN;;;0245;State Representative District 29B;29B;0301;MARION O'NEILL;;;R;9;9;10196;96.77;10536
MN;;;0245;State Representative District 29B;29B;9901;WRITE-IN**;;;WI;9;9;340;3.23;10536
MN;;;0246;State Representative District 30A;30A;0301;NICK ZERWAS;;;R;15;15;9349;68.51;13647
MN;;;0246;State Representative District 30A;30A;0401;BRENDEN ELLINGBOE;;;DFL;15;15;4279;31.35;13647
MN;;;0246;State Representative District 30A;30A;9901;WRITE-IN**;;;WI;15;15;19;0.14;13647
MN;;;0247;State Representative District 30B;30B;0301;ERIC LUCERO;;;R;8;8;9005;67.75;13291
MN;;;0247;State Representative District 30B;30B;0401;SHARON G. SHIMEK;;;DFL;8;8;4256;32.02;13291
MN;;;0247;State Representative District 30B;30B;9901;WRITE-IN**;;;WI;8;8;30;0.23;13291
MN;;;0248;State Representative District 31A;31A;0301;KURT DAUDT;;;R;18;18;10363;96.67;10720
MN;;;0248;State Representative District 31A;31A;9901;WRITE-IN**;;;WI;18;18;357;3.33;10720
MN;;;0249;State Representative District 31B;31B;0301;TOM HACKBARTH;;;R;13;13;9726;64.47;15085
MN;;;0249;State Representative District 31B;31B;0401;JD HOLMQUIST;;;DFL;13;13;5339;35.39;15085
MN;;;0249;State Representative District 31B;31B;9901;WRITE-IN**;;;WI;13;13;20;0.13;15085
MN;;;0250;State Representative District 32A;32A;0301;BRIAN JOHNSON;;;R;19;19;8006;57.48;13928
MN;;;0250;State Representative District 32A;32A;0401;PAUL GAMMEL;;;DFL;19;19;5907;42.41;13928
MN;;;0250;State Representative District 32A;32A;9901;WRITE-IN**;;;WI;19;19;15;0.11;13928
MN;;;0251;State Representative District 32B;32B;0301;BOB BARRETT;;;R;14;14;8459;55.73;15178
MN;;;0251;State Representative District 32B;32B;0401;LAURIE J. WARNER;;;DFL;14;14;6707;44.19;15178
MN;;;0251;State Representative District 32B;32B;9901;WRITE-IN**;;;WI;14;14;12;0.08;15178
MN;;;0252;State Representative District 33A;33A;0301;JERRY HERTAUS;;;R;18;18;12003;65.70;18270
MN;;;0252;State Representative District 33A;33A;0401;TODD MIKKELSON;;;DFL;18;18;6246;34.19;18270
MN;;;0252;State Representative District 33A;33A;9901;WRITE-IN**;;;WI;18;18;21;0.11;18270
MN;;;0253;State Representative District 33B;33B;0301;CINDY PUGH;;;R;21;21;10934;61.22;17861
MN;;;0253;State Representative District 33B;33B;0401;PAUL ALEGI;;;DFL;21;21;6911;38.69;17861
MN;;;0253;State Representative District 33B;33B;9901;WRITE-IN**;;;WI;21;21;16;0.09;17861
MN;;;0254;State Representative District 34A;34A;0301;JOYCE PEPPIN;;;R;14;14;12411;97.05;12788
MN;;;0254;State Representative District 34A;34A;9901;WRITE-IN**;;;WI;14;14;377;2.95;12788
MN;;;0255;State Representative District 34B;34B;0301;DENNIS SMITH;;;R;15;15;9016;56.36;15998
MN;;;0255;State Representative District 34B;34B;0401;DAVID B. HODEN;;;DFL;15;15;6965;43.54;15998
MN;;;0255;State Representative District 34B;34B;9901;WRITE-IN**;;;WI;15;15;17;0.11;15998
MN;;;0256;State Representative District 35A;35A;0301;ABIGAIL WHELAN;;;R;15;15;7808;59.95;13025
MN;;;0256;State Representative District 35A;35A;0401;PETER PEROVICH;;;DFL;15;15;5192;39.86;13025
MN;;;0256;State Representative District 35A;35A;9901;WRITE-IN**;;;WI;15;15;25;0.19;13025
MN;;;0257;State Representative District 35B;35B;0301;PEGGY SCOTT;;;R;13;13;10034;65.97;15209
MN;;;0257;State Representative District 35B;35B;0401;SAM BEARD;;;DFL;13;13;5162;33.94;15209
MN;;;0257;State Representative District 35B;35B;9901;WRITE-IN**;;;WI;13;13;13;0.09;15209
MN;;;0258;State Representative District 36A;36A;0301;MARK W. UGLEM;;;R;10;10;8080;58.95;13706
MN;;;0258;State Representative District 36A;36A;0401;JEFFERSON FIETEK;;;DFL;10;10;5608;40.92;13706
MN;;;0258;State Representative District 36A;36A;9901;WRITE-IN**;;;WI;10;10;18;0.13;13706
MN;;;0259;State Representative District 36B;36B;0301;PETER CREMA;;;R;14;14;6851;48.00;14272
MN;;;0259;State Representative District 36B;36B;0401;MELISSA HORTMAN;;;DFL;14;14;7407;51.90;14272
MN;;;0259;State Representative District 36B;36B;9901;WRITE-IN**;;;WI;14;14;14;0.10;14272
MN;;;0260;State Representative District 37A;37A;0301;MANDY BENZ;;;R;17;17;6275;47.46;13221
MN;;;0260;State Representative District 37A;37A;0401;JERRY NEWTON;;;DFL;17;17;6934;52.45;13221
MN;;;0260;State Representative District 37A;37A;9901;WRITE-IN**;;;WI;17;17;12;0.09;13221
MN;;;0261;State Representative District 37B;37B;0301;TIM SANDERS;;;R;15;15;7602;55.40;13721
MN;;;0261;State Representative District 37B;37B;0401;SUSAN WITT;;;DFL;15;15;6111;44.54;13721
MN;;;0261;State Representative District 37B;37B;9901;WRITE-IN**;;;WI;15;15;8;0.06;13721
MN;;;0262;State Representative District 38A;38A;0301;LINDA RUNBECK;;;R;16;16;9213;62.19;14814
MN;;;0262;State Representative District 38A;38A;0401;PAT DAVERN;;;DFL;16;16;5586;37.71;14814
MN;;;0262;State Representative District 38A;38A;9901;WRITE-IN**;;;WI;16;16;15;0.10;14814
MN;;;0263;State Representative District 38B;38B;0301;MATT DEAN;;;R;13;13;9529;56.07;16994
MN;;;0263;State Representative District 38B;38B;0401;GREG M. PARISEAU;;;DFL;13;13;7444;43.80;16994
MN;;;0263;State Representative District 38B;38B;9901;WRITE-IN**;;;WI;13;13;21;0.12;16994
MN;;;0264;State Representative District 39A;39A;0301;BOB DETTMER;;;R;15;15;9730;58.02;16771
MN;;;0264;State Representative District 39A;39A;0401;TIM STENDER;;;DFL;15;15;7028;41.91;16771
MN;;;0264;State Representative District 39A;39A;9901;WRITE-IN**;;;WI;15;15;13;0.08;16771
MN;;;0265;State Representative District 39B;39B;0301;KATHY LOHMER;;;R;17;17;9531;54.56;17470
MN;;;0265;State Representative District 39B;39B;0401;TOM DEGREE;;;DFL;17;17;7926;45.37;17470
MN;;;0265;State Representative District 39B;39B;9901;WRITE-IN**;;;WI;17;17;13;0.07;17470
MN;;;0266;State Representative District 40A;40A;0301;CHARLES (CHUCK) SUTPHEN;;;R;11;11;3077;34.94;8806
MN;;;0266;State Representative District 40A;40A;0401;MICHAEL NELSON;;;DFL;11;11;5711;64.85;8806
MN;;;0266;State Representative District 40A;40A;9901;WRITE-IN**;;;WI;11;11;18;0.20;8806
MN;;;0267;State Representative District 40B;40B;0301;MALI MARVIN;;;R;10;10;3265;32.45;10063
MN;;;0267;State Representative District 40B;40B;0401;DEBRA HILSTROM;;;DFL;10;10;6778;67.36;10063
MN;;;0267;State Representative District 40B;40B;9901;WRITE-IN**;;;WI;10;10;20;0.20;10063
MN;;;0268;State Representative District 41A;41A;0301;JEFF PHILLIPS;;;R;15;15;5451;39.68;13739
MN;;;0268;State Representative District 41A;41A;0401;CONNIE BERNARDY;;;DFL;15;15;8265;60.16;13739
MN;;;0268;State Representative District 41A;41A;9901;WRITE-IN**;;;WI;15;15;23;0.17;13739
MN;;;0269;State Representative District 41B;41B;0301;CAMDEN PIKE;;;R;15;15;4248;29.29;14504
MN;;;0269;State Representative District 41B;41B;0401;CAROLYN LAINE;;;DFL;15;15;8322;57.38;14504
MN;;;0269;State Representative District 41B;41B;0801;TIM UTZ;;;CP;15;15;1924;13.27;14504
MN;;;0269;State Representative District 41B;41B;9901;WRITE-IN**;;;WI;15;15;10;0.07;14504
MN;;;0270;State Representative District 42A;42A;0301;RANDY JESSUP;;;R;13;13;8546;49.28;17340
MN;;;0270;State Representative District 42A;42A;0401;BARB YARUSSO;;;DFL;13;13;8766;50.55;17340
MN;;;0270;State Representative District 42A;42A;9901;WRITE-IN**;;;WI;13;13;28;0.16;17340
MN;;;0271;State Representative District 42B;42B;0301;HEIDI GUNDERSON;;;R;14;14;8014;47.55;16854
MN;;;0271;State Representative District 42B;42B;0401;JASON "IKE" ISAACSON;;;DFL;14;14;8814;52.30;16854
MN;;;0271;State Representative District 42B;42B;9901;WRITE-IN**;;;WI;14;14;26;0.15;16854
MN;;;0272;State Representative District 43A;43A;0301;STACEY STOUT;;;R;17;17;8068;49.14;16417
MN;;;0272;State Representative District 43A;43A;0401;PETER M FISCHER;;;DFL;17;17;8314;50.64;16417
MN;;;0272;State Representative District 43A;43A;9901;WRITE-IN**;;;WI;17;17;35;0.21;16417
MN;;;0273;State Representative District 43B;43B;0301;JUSTICE B. WHITETHORN;;;R;12;12;5672;41.75;13586
MN;;;0273;State Representative District 43B;43B;0401;LEON M. LILLIE;;;DFL;12;12;7891;58.08;13586
MN;;;0273;State Representative District 43B;43B;9901;WRITE-IN**;;;WI;12;12;23;0.17;13586
MN;;;0274;State Representative District 44A;44A;0301;SARAH ANDERSON;;;R;12;12;9377;55.51;16891
MN;;;0274;State Representative District 44A;44A;0401;AUDREY BRITTON;;;DFL;12;12;7504;44.43;16891
MN;;;0274;State Representative District 44A;44A;9901;WRITE-IN**;;;WI;12;12;10;0.06;16891
MN;;;0275;State Representative District 44B;44B;0301;RYAN RUTZICK;;;R;18;18;8981;48.46;18532
MN;;;0275;State Representative District 44B;44B;0401;JON APPLEBAUM;;;DFL;18;18;9507;51.30;18532
MN;;;0275;State Representative District 44B;44B;9901;WRITE-IN**;;;WI;18;18;44;0.24;18532
MN;;;0276;State Representative District 45A;45A;0301;RICHARD LIEBERMAN;;;R;16;16;6117;43.28;14134
MN;;;0276;State Representative District 45A;45A;0401;LYNDON R. CARLSON;;;DFL;16;16;7988;56.52;14134
MN;;;0276;State Representative District 45A;45A;9901;WRITE-IN**;;;WI;16;16;29;0.21;14134
MN;;;0277;State Representative District 45B;45B;0301;ALMA J. WETZKER;;;R;15;15;5281;32.89;16058
MN;;;0277;State Representative District 45B;45B;0401;MIKE FREIBERG;;;DFL;15;15;10750;66.94;16058
MN;;;0277;State Representative District 45B;45B;9901;WRITE-IN**;;;WI;15;15;27;0.17;16058
MN;;;0278;State Representative District 46A;46A;0301;TIMOTHY O. MANTHEY;;;R;14;14;5425;33.66;16118
MN;;;0278;State Representative District 46A;46A;0401;RYAN WINKLER;;;DFL;14;14;10666;66.17;16118
MN;;;0278;State Representative District 46A;46A;9901;WRITE-IN**;;;WI;14;14;27;0.17;16118
MN;;;0279;State Representative District 46B;46B;0301;BRYAN P. BJÖRNSON;;;R;15;15;4353;31.30;13906
